brand,product,prop_deep_shades,shade_description,shade_hex,shade_lightness,shade_placement
Bobbi Brown,Skin Foundation SPF 15,0.12,Golden Almond 6.75 medium brown with olive and yellow undertones; for deep skin,#CF8752,0.566666666666667,6
Bobbi Brown,Skin Foundation SPF 15,0.12,Cool Almond 7.25 cool medium brown with olive undertones; for dark skin,#D07F52,0.568627450980392,7
Bobbi Brown,Skin Foundation SPF 15,0.12,Almond 7 medium brown with yellow undertones; for medium to dark skin,#C18B6A,0.586274509803922,8
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Walnut 7.5 golden rich brown with yellow and brown undertones; for dark skin,#C18E78,0.613725490196078,9
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Almond 6.5 golden medium brown; for dark skin,#CD997A,0.641176470588235,10
Bobbi Brown,Skin Foundation SPF 15,0.12,Golden 6 light brown with peachy yellow undertones; for medium to dark skin,#D2A482,0.666666666666667,11
Bobbi Brown,Skin Foundation SPF 15,0.12,Honey 5 tanned beige with peachy yellow undertones; for medium to dark skin,#E6B395,0.743137254901961,12
Bobbi Brown,Skin Foundation SPF 15,0.12,Cool Sand 2.25 cool light beige with pink undertones; for fair to light skin,#E1B29F,0.752941176470588,13
Bobbi Brown,Skin Foundation SPF 15,0.12,Natural Tan 4.25 neutral beige with yellow and pink undertones; for medium skin,#E9C5A4,0.77843137254902,14
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Natural 4.5 olive tanned beige with yellow undertones; for medium skin,#EEC5A2,0.784313725490196,15
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Beige 3.5 medium golden beige with yellow undertones; for medium skin,#E8C7AB,0.790196078431373,16
Bobbi Brown,Skin Foundation SPF 15,0.12,Cool Ivory 1.25 cool fair beige with neutral undertones; for extra light to fair skin,#ECC9AB,0.798039215686275,17
Bobbi Brown,Skin Foundation SPF 15,0.12,Natural 4 olive beige with neutral undertones; for medium skin,#EFC9AF,0.811764705882353,18
Bobbi Brown,Skin Foundation SPF 15,0.12,Beige 3 medium beige with neutral undertones; for light to medium skin,#F0D5BF,0.845098039215686,19
Bobbi Brown,Skin Foundation SPF 15,0.12,Ivory 0.75 fair beige with light neutral undertones; for extra light to fair skin,#EDCAC3,0.847058823529412,20
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Sand 2.5 golden light beige with yellow undertones; for fair to light skin with redness,#F0D3C3,0.852941176470588,21
Bobbi Brown,Skin Foundation SPF 15,0.12,Warm Ivory 1 fair beige with light yellow undertones; for fair skin - Selected,#F2DCC4,0.858823529411765,22
Bobbi Brown,Skin Foundation SPF 15,0.12,Sand 2 light beige with neutral undertones; for fair to light skin,#F2D6C5,0.86078431372549,23
Bobbi Brown,Skin Foundation SPF 15,0.12,Porcelain 0 very fair beige with neutral undertones; for extra light skin,#F4E3D2,0.890196078431372,24
Bobbi Brown,Skin Foundation SPF 15,0.12,Alabaster 00 lightest beige with a white hint and pink undertone; for palest skin,#F6E5DA,0.909803921568627,25
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Cool Espresso (C-116) rich brown with red-blue undertones for deepest skin,#57423B,0.286274509803922,1
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Cool Walnut (C-096) deep brown with red-blue undertones for deep skin,#734F41,0.352941176470588,2
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Espresso (N-112) rich brown with a balance of yellow and red undertones for deepest skin,#8B5B49,0.415686274509804,3
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Neutral Golden (N-070)  cool light brown with olive undertones; for medium to dark skin,#916847,0.423529411764706,4
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Cool Almond (C-086) dark brown with a  slight red undertone for dark skin,#966B43,0.425490196078431,5
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Golden Almond (W-088) dark brown with golden undertones for dark skin,#9C6D4B,0.452941176470588,6
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Almond (C-084) dark brown with a red undertone for dark skin,#B27043,0.480392156862745,7
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Almond (W-086) dark brown with yellow undertones for dark skin,#B17744,0.480392156862745,8
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Walnut (W-096) deep brown with yellow undertones for deep skin,#B27845,0.484313725490196,9
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Walnut (W-098) deep brown with red undertones for deep skin,#B46D46,0.490196078431373,10
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Chestnut (W-108) rich brown with red undertones for rich skin,#B06A52,0.505882352941176,11
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Neutral Honey (N-060) cool tanned beige with olive undertones; for medium skin,#B17C5E,0.531372549019608,12
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Golden (W-074) brown with yellow undertones for medium to dark skin,#C89251,0.550980392156863,13
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Honey (W-066) medium dark beige with golden yellow undertones for medium dark skin,#CA965D,0.57843137254902,14
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Cool Ivory (C-026) very light beige with a balance of pink and yellow undertones; for very light skin,#B69982,0.611764705882353,15
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Honey (W-064) medium dark beige with yellow undertones for medium dark skin,#D09E6D,0.62156862745098,16
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Golden Honey (W-068) medium dark beige with golden undertones for medium dark skin,#D0A670,0.627450980392157,17
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Golden Natural (W-058) medium beige with golden undertones; for medium olive skin,#D2A57D,0.656862745098039,18
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Natural (W-056) medium beige with yellow undertones; for medium skin,#DEB07D,0.680392156862745,19
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Natural Tan (W-054) medium beige with yellow undertones; for medium olive skin,#E1B07E,0.688235294117647,20
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Natural (N-052) medium beige with a balance of yellow & pink undertones; slightly more yellow; for medium skin,#DCB086,0.694117647058824,21
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Beige (W-046) light medium beige with yellow undertones; for light to medium skin,#E0B188,0.705882352941177,22
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Ivory (C-024) very light beige with pink undertones; for very light skin,#DDAC90,0.715686274509804,23
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Beige (N-042) light medium beige with a balance of pink and yellow undertones; for light to medium skin,#E1B793,0.729411764705882,24
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Cool Sand (C-036) light beige with pink undertones; for light skin,#E3C3A0,0.758823529411765,25
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Warm Ivory (W-026) very light beige with yellow undertones; for very light skin,#E3C3A1,0.76078431372549,26
Bobbi Brown,Skin Foundation Stick,0.3333333333333333,Sand (N-032) light beige with a balance of yellow & pink undertones; slightly more yellow; for light skin,#E4C3A0,0.76078431372549,27
